0.035455;0.652926;2.839263 
0.031853;0.658519;2.258222 
0.027182;0.665297;1.930437 
0.047243;0.833054;2.529921 
0.028862;0.642717;2.955871 
0.037034;0.658585;1.912765 
0.030791;0.737094;2.334081 
0.034569;0.651067;2.277344 
0.027235;0.643800;1.666042 
0.025804;0.673108;2.274518 
0.031954;0.726098;2.364070 
0.031897;0.701562;2.467436 
0.028135;0.676173;5.481069 
0.028054;0.711719;1.841583 
0.028895;0.640522;2.419921 
0.028626;0.712950;2.087132 
0.027424;0.660470;1.995166 
0.029760;0.699952;2.443882 
0.028759;0.691190;2.370789 
0.032300;0.765801;4.680401 
0.038643;0.690415;2.566033 
0.038220;0.660125;2.445208 
0.036386;0.651694;1.950138 
0.039314;0.734983;1.813063 
0.033631;0.753890;2.271717 
0.028466;0.717882;2.264003 
0.041624;0.665940;2.443857 
0.027092;0.692270;3.455769 
0.033746;0.648051;2.118425 
0.031981;0.718331;1.995347 
0.039453;0.760361;2.399881 
0.027685;0.912194;2.350507 
0.028149;0.689370;1.924347 
0.027722;0.645331;2.011866 
0.069907;0.719721;2.182033 
0.032258;0.801255;2.297514 
0.050584;0.664415;2.078163 
0.067854;0.775612;3.092327 
0.026571;0.637251;1.745558 
0.028012;0.738931;3.608792 
0.030693;0.681568;1.672803 
0.031249;0.734600;2.195991 
0.031748;0.675519;2.723199 
0.051281;0.803379;2.381257 
0.030523;0.481030;2.073922 
0.029745;0.648802;3.142371 
0.031546;0.651466;1.811510 
0.038335;0.755616;2.169278 
0.032864;0.414590;1.585507 
0.027369;0.657210;2.372620 
0.031135;0.645671;2.018665 
0.033752;0.434183;1.744573 
0.027198;0.415703;1.519247 
0.033068;0.355199;1.572300 
0.031515;0.687211;1.784780 
0.032340;0.411850;1.874545 
0.041536;0.773589;2.004017 
0.029436;0.642653;2.083616 
0.081862;0.863250;2.228081 
0.033171;0.761101;4.161913 
0.030505;0.673794;2.574234 
0.068891;0.439755;1.748570 
0.041810;0.746948;2.080246 
0.034748;0.363341;1.406337 
0.033457;0.493211;2.014638 
0.032462;0.361179;1.661969 
0.028361;0.355360;2.221602 
0.028218;0.382091;1.551878 
0.052383;0.391157;1.997899 
0.029362;0.381650;1.596065 
0.029779;0.352997;1.576608 
0.031103;0.455581;1.905640 
0.043536;0.480254;2.455515 
0.030434;0.351133;1.899189 
0.032050;0.369361;3.544403 
0.031048;0.356724;1.684201 
0.035577;0.460734;1.653102 
0.031775;0.369365;2.121450 
0.028496;0.445660;1.931023 
0.032203;0.442878;1.791615 
0.043038;0.378822;1.453677 
0.035649;0.366361;1.592832 
0.026857;0.346882;1.639460 
0.029035;0.458320;1.727797 
0.026979;0.365577;1.849545 
0.040564;0.370709;1.651520 
0.027069;0.405532;2.456881 
0.026243;0.390909;7.158826 
0.037667;0.384958;1.625807 
0.029854;0.382281;2.006210 
0.042297;0.412493;2.113347 
0.050960;0.391349;1.912622 
0.038818;0.449228;1.984347 
0.035396;0.394373;1.671477 
0.035283;0.449503;2.142733 
0.043439;0.443651;1.862327 
0.029492;0.412243;1.789324 
0.039011;0.358031;1.621214 
0.029045;0.352386;1.664675 
0.041206;0.413694;1.823354 
0.030460;0.351865;2.287875 
0.036547;0.472701;1.780078 
0.032863;0.427139;2.574512 
0.085661;0.492250;1.683857 
0.048211;0.430794;1.801840 
0.028136;0.354937;1.652409 
0.038413;0.369133;1.614537 
0.038551;0.438176;1.677808 
0.029098;0.407466;2.323607 
0.031046;0.398955;2.055789 
0.035037;0.383181;1.618170 
0.028817;0.383579;2.413317 
0.030127;0.357596;1.462942 
0.038181;0.441177;2.025051 
0.028760;0.355533;1.772862 
0.038302;0.441224;5.462750 
0.034245;0.384768;1.499206 
0.027748;0.366005;2.405279 
0.032421;0.367979;1.595449 
0.026911;0.472234;1.587642 
0.084927;0.442865;2.791366 
0.030614;0.494161;2.122912 
0.027036;0.478616;2.021223 
0.030029;0.388084;2.078395 
0.050350;0.445255;2.124334 
0.030394;0.355544;1.968793 
0.034057;0.416365;1.686320 
0.030466;0.357440;1.698348 
0.046904;0.392682;2.051190 
0.032104;0.468072;2.439223 
0.033971;0.390789;1.786516 
0.034166;0.410870;1.857527 
0.047864;0.394072;11.446422 
0.037525;0.365931;2.121788 
0.040343;0.364224;1.818021 
0.034182;0.365054;1.777951 
0.052444;0.452324;1.819686 
0.114564;0.462056;1.856820 
0.060484;0.432683;1.561359 
0.032408;0.353300;1.719029 
0.027510;0.401316;2.376768 
0.032661;0.468486;1.710427 
0.028574;0.381166;1.908914 
0.027677;0.416258;1.585880 
0.027777;0.445895;1.780898 
0.032921;0.490529;1.844717 
0.033540;0.475333;1.667607 
0.028575;0.433045;1.804365 
0.031756;0.357845;2.152182 
0.041862;0.370126;1.954243 
0.031056;0.368478;1.712739 
0.044230;0.430541;1.638437 
0.028700;0.415256;2.611654 
0.045508;0.378541;3.842414 
0.033182;0.361406;2.659199 
0.038958;0.370557;1.769821 
0.036418;0.355885;1.927711 
0.032926;0.358962;1.664966 
0.026432;0.390771;1.568185 
0.040062;0.367308;2.062832 
0.030290;0.356976;1.978929 
0.028655;0.359806;2.260431 
0.037905;0.453015;1.808329 
0.028156;0.366585;1.909145 
0.028521;0.350339;2.856514 
0.025836;0.354515;1.510513 
0.028031;0.348593;1.651655 
0.028665;0.574418;1.956453 
0.032201;0.442694;2.517338 
0.029517;0.474119;1.675498 
0.030027;0.353095;1.742510 
0.028216;0.424608;1.723283 
0.037871;0.402419;1.947863 
0.026760;0.488541;2.750729 
0.041495;0.384256;1.827869 
0.035899;0.497549;1.858195 
0.027040;0.364331;1.659532 
0.039108;0.360888;1.280109 
0.127416;0.449137;1.639738 
0.034586;0.366629;1.678675 
0.027787;0.386824;2.104828 
0.031930;0.352089;1.699025 
0.034131;0.364048;1.786449 
0.029031;0.353482;2.770550 
0.025769;0.464940;1.918011 
0.027374;0.376122;1.672533 
0.065524;0.391822;1.886971 
0.028897;0.474160;1.593407 
0.027929;0.349132;1.517711 
0.025791;0.404917;1.549730 
0.028766;0.347176;2.351508 
0.032942;0.467804;1.742208 
0.039958;0.459508;1.863645 
0.035626;0.418678;1.905780 
0.041326;0.364405;1.536624 
0.026010;0.347868;1.655898 
0.031487;0.495543;1.764497 
0.036207;0.369579;1.649922 
0.029316;0.349526;1.866249 
0.030061;0.395811;1.572414 
0.042311;0.442945;2.144044 
0.037430;0.379953;1.584460 
0.040259;0.477052;1.651580 
0.036407;0.361872;1.464631 
0.028096;0.401395;1.928254 
0.031414;0.399758;2.538735 
0.025960;0.347741;1.531595 
0.047631;0.396653;2.403996 
0.033518;0.434138;1.886655 
0.029660;0.375788;1.595419 
0.047332;0.507946;2.047178 
0.034411;0.357535;1.728094 
0.055016;0.392443;2.491739 
0.040870;0.459915;1.778987 
0.035073;0.393548;2.269286 
0.030323;0.369415;2.390085 
0.029692;0.415627;1.581116 
0.030924;0.435281;2.456364 
0.058979;0.388068;2.673495 
0.032110;0.420104;1.743949 
0.039098;0.403429;2.272102 
0.035752;0.354998;1.467902 
0.039669;0.363050;1.967654 
0.057497;0.459503;1.600972 
0.029929;0.403227;2.067366 
0.029409;0.371683;1.623186 
0.031877;0.471528;2.220148 
0.027048;0.346094;1.661964 
0.035491;0.365507;1.634847 
0.029941;0.441427;2.380025 
0.033333;0.364755;2.136840 
0.030302;0.351042;1.461629 
0.028754;0.378206;1.968303 
0.054783;0.387408;1.905982 
0.038473;0.449751;2.031168 
0.043027;0.361394;2.679454 
0.037819;0.363447;1.481619 
0.030310;0.355149;2.104257 
0.027266;0.385938;1.474662 
0.044004;0.366847;2.791946 
0.027591;0.353008;1.540244 
0.032615;0.364818;1.691721 
0.030814;0.382169;1.755551 
0.039389;0.396827;1.666150 
0.054494;0.449299;1.791619 
0.023434;0.344849;2.481610 
0.157180;0.487630;1.918133 
0.036702;0.376204;1.679197 
0.025509;0.387175;1.460072 
0.041537;0.448934;1.649309 
0.030505;0.364542;2.461317 
0.031968;0.354707;1.406343 
0.031146;0.358963;1.789562 
0.029385;0.457160;1.743100 
0.028896;0.349192;1.545622 
0.030462;0.363632;1.438926 
0.029342;0.346564;1.617697 
0.034222;0.400984;1.844458 
0.027096;0.385467;1.741961 
0.030091;0.369965;1.593813 
0.043603;0.370436;1.481735 
0.030745;0.449583;2.743711 
0.032058;0.445439;2.328085 
0.031571;0.463746;1.574212 
0.029350;0.352223;3.005564 
0.035197;0.365606;2.923152 
0.028356;0.354952;1.657765 
0.050647;0.454891;2.220557 
0.087103;0.422841;5.772808 
0.033232;0.366739;1.594117 
0.040814;0.448623;1.567248 
0.067112;0.402352;1.882824 
0.042336;0.387591;1.845127 
0.038177;0.450781;1.607454 
0.040837;0.369991;1.503701 
0.030004;0.470805;2.522104 
0.031618;0.391186;1.735164 
0.045988;0.362075;1.845200 
0.043822;0.369781;1.909737 
0.029322;0.389940;2.133930 
0.025202;0.389942;1.603525 
0.034294;0.364873;1.626170 
0.027705;0.407062;1.855073 
0.027702;0.362963;1.633409 
0.030444;0.375447;1.497641 
0.027622;0.345743;1.870835 
0.034271;0.465537;2.612589 
0.031264;0.353067;2.485547 
0.034495;0.444477;2.125999 
0.028812;0.445329;2.364092 
0.038407;0.365424;1.483421 
0.028076;0.469399;1.666794 
0.029490;0.425988;1.590334 
0.049333;0.385335;1.423185 
0.028129;0.454392;1.624472 
0.037554;0.360422;2.341429 
0.041152;0.371759;2.511028 
0.029700;0.382626;1.510422 
0.029013;0.454654;8.846180 
0.027120;0.350182;1.997832 
